"Source Name"	"Factor Value[year]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[location]"	"Term Source REF"	"Term Accession Number"
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"19-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aronia melanocarpa"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"2-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Convallaria keiskei"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"21-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"22-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"23-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"24-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"25-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-2_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-2_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-2_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-2_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"26-2_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-1_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-1_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-1_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-1_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-1_3_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-1_3_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-2_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Juniperus communis"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"27-2_1_Seg1Ev2"	"Altai Krai"	""	""
